Weighted amount,Deal Description,"Cumulative time in ""BANT Deal. Pain ID'ed (Sales Pipeline)"" (HH:mm:ss)","Cumulative time in ""Opportunity (Sales Pipeline)"" (HH:mm:ss)",Days to close,Deal Score,Close Date,Deal source attribution 2,"Cumulative time in ""In Trial - Trial in Progress (Sales Pipeline)"" (HH:mm:ss)",Contract Start Date,"Cumulative time in ""Partner Referrals  (Sales Pipeline)"" (HH:mm:ss)","Cumulative time in ""Closed Lost (Sales Pipeline)"" (HH:mm:ss)","Cumulative time in ""Deep Dive. PSP Drafted (Sales Pipeline)"" (HH:mm:ss)",Pipeline,Record ID,Forecast category,Original Traffic Source,Associated Company,Deal owner,Annual contract value,Is Closed (numeric),Amount in company currency,Annual recurring revenue,Monthly recurring revenue,Deal probability,Associated Company (Primary),Is Closed Won,Forecast probability,Contract End Date,Last Activity Date,Contract Term (Months),Trial Start date,Is closed lost,Weighted amount in company currency,Is Deal Closed?,Trial End Date,Deal Name,Amount,"Cumulative time in ""Closed Trial (Sales Pipeline)"" (HH:mm:ss)",Forecast amount,"Cumulative time in ""Negotiation (Sales Pipeline)"" (HH:mm:ss)",Is Open (numeric),"Cumulative time in ""Renewals  (Sales Pipeline)"" (HH:mm:ss)",Create Date,"Cumulative time in ""Contract Sent (Sales Pipeline)"" (HH:mm:ss)",Total contract value,Last Modified Date,"Cumulative time in ""Closed Won (Sales Pipeline)"" (HH:mm:ss)",Deal Stage,Deal Type
0.0,New evaluation project,,,128.0,,2022-12-20 11:15,Referral Partner,,2022-01-01,,,,Sales Pipeline,9816968254,Closed won,Offline Sources,Associated_995eff83,Deal_bb6f872e,,1.0,0.0,,,1.0,Associated_995eff83,True,,2022-12-31,,12.0,,False,0.0,True,,Deal_eb7b433a,0.0,,0.0,,0.0,,2022-08-14 07:46,,,2025-02-13 13:19,,Closed Won,New
0.0,AmexGBT just acquired Hogg Robinson Group (HRG) an...,,,128.0,,2022-12-20 11:16,SymTrain EE name,,,,,,Sales Pipeline,9817334089,Not forecasted,Offline Sources,Associated_b993f20c,Deal_96aa4419,,1.0,25000.0,,,0.0,Associated_b993f20c,False,,,,,,True,0.0,True,,Deal_b05adb96,25000.0,,25000.0,,0.0,,2022-08-14 07:46,,,2025-01-21 17:04,,Closed Lost,New
0.0,Project Delivery through FRONTLINE & Staccato Simu...,,,414.0,,2023-10-02 08:38,SymTrain EE name,,,,,,Sales Pipeline,9817297177,Not forecasted,Offline Sources,Associated_b74e69c4,Deal_bb6f872e,,1.0,0.0,,,0.0,Associated_b74e69c4,False,,,,,,True,0.0,True,,Deal_c3e0afa5,0.0,,0.0,,0.0,,2022-08-14 07:46,,,2025-01-31 08:47,6853:15:35,Closed Lost,New
0.0,,,,128.0,,2022-12-20 11:16,SymTrain EE name,,,,,,Sales Pipeline,9816991509,Not forecasted,Offline Sources,Associated_8182a3fc,Deal_f4107d94,,1.0,25000.0,,,0.0,Associated_8182a3fc,False,,,,,,True,0.0,True,,Deal_6f8742a9,25000.0,,25000.0,,0.0,,2022-08-14 07:46,,,2024-12-16 14:09,,Closed Lost,New
200.0,Month to Month Usage,,,128.0,,2022-12-20 11:16,SymTrain EE name,,2022-02-01,,,,Sales Pipeline,9816996387,Closed won,Offline Sources,Associated_8995f2a9,Deal_bb6f872e,,1.0,200.0,,,1.0,Associated_8995f2a9,True,,,,1.0,,False,200.0,True,,Deal_445a58b0,200.0,,200.0,,0.0,,2022-08-14 07:46,,,2024-09-12 18:30,,Closed Won,New
0.0,,,,128.0,,2022-12-20 11:26,SymTrain EE name,,2022-01-01,,,,Sales Pipeline,9816972350,Not forecasted,Offline Sources,Associated_abf7e3a1,Deal_96aa4419,,1.0,100000.0,,,0.0,Associated_abf7e3a1,False,,2022-12-31,,12.0,,True,0.0,True,,Deal_44367cb4,100000.0,,100000.0,,0.0,,2022-08-14 07:46,,,2025-01-31 08:47,,Closed Lost,Renewal
0.0,Extension to complete the Evaluation activities,,,128.0,,2022-12-20 11:17,SymTrain EE name,,2021-12-01,,,,Sales Pipeline,9817324817,Closed won,Offline Sources,Associated_f62b3a08,Deal_96aa4419,,1.0,0.0,,,1.0,Associated_f62b3a08,True,,2021-12-31,2023-11-16 10:43,1.0,,False,0.0,True,,Deal_627ae4c2,0.0,,0.0,,0.0,,2022-08-14 07:46,,,2025-01-14 17:11,,Closed Won,New
25000.0,Staccato Simulator Rolled Out in December 2017.  A...,,,128.0,,2022-12-20 11:17,SymTrain EE name,,,,,,Sales Pipeline,9816972349,Closed won,Offline Sources,Associated_55ec95d2,Deal_bb6f872e,,1.0,25000.0,,,1.0,Associated_55ec95d2,True,,,,,,False,25000.0,True,,Deal_7414b92e,25000.0,,25000.0,,0.0,,2022-08-14 07:46,,,2025-02-11 06:32,,Closed Won,New
0.0,Harris Rainbow invited HR to review SymTrain and i...,,,128.0,,2022-12-20 11:17,SymTrain EE name,,2020-08-01,,,,Sales Pipeline,9817306704,Closed won,Offline Sources,Associated_7059f1f6,Deal_bb6f872e,,1.0,0.0,,,1.0,Associated_7059f1f6,True,,2020-09-30,,2.0,,False,0.0,True,,Deal_fa57845c,0.0,,0.0,,0.0,,2022-08-14 07:46,,,2025-01-29 14:43,,Closed Won,New
0.0,SalonScripts Evaluation,,,128.0,,2022-12-20 11:17,SymTrain EE name,,2022-02-22,,,,Sales Pipeline,9817329967,Closed won,,,Deal_bb6f872e,,1.0,0.0,,,1.0,,True,,2022-07-31,,5.3,,False,0.0,True,,Deal_e76932f4,0.0,,0.0,,0.0,,2022-08-14 07:46,,,2024-09-03 19:35,,Closed Won,New
30000.0,Enterprise Program Opportunity,,,128.0,,2022-12-20 11:18,SymTrain EE name,,2022-03-15,,,,Sales Pipeline,9816972348,Closed won,,,Deal_bb6f872e,,1.0,30000.0,,,1.0,,True,,2023-03-31,,12.0,,False,30000.0,True,,Deal_019b5085,30000.0,,30000.0,,0.0,,2022-08-14 07:46,,,2024-09-03 19:33,,Closed Won,New
0.0,,,,128.0,,2022-12-20 11:18,Other,,,,,,Sales Pipeline,9817297174,Not forecasted,Offline Sources,Associated_5a05e351,Deal_72497bc0,,1.0,25000.0,,,0.0,Associated_5a05e351,False,,,,,,True,0.0,True,,Deal_18535f38,25000.0,,25000.0,,0.0,,2022-08-14 07:46,,,2025-01-14 16:41,,Closed Lost,New
0.0,Did MI and Demo for 7 Quality Partners and they ar...,,,128.0,,2022-12-20 11:18,PAM,,,,,,Sales Pipeline,9816968251,Not forecasted,Offline Sources,Associated_3e31ca96,Deal_bb6f872e,,1.0,24000.0,,,0.0,Associated_3e31ca96,False,,,,,,True,0.0,True,,Deal_51d5b2b3,24000.0,,24000.0,,0.0,,2022-08-14 07:46,,,2025-01-10 11:13,,Closed Lost,New
0.0,,,,128.0,,2022-12-20 11:18,Other,,,,,,Sales Pipeline,9817297173,Not forecasted,Offline Sources,Associated_0077f065,Deal_72497bc0,,1.0,25000.0,,,0.0,Associated_0077f065,False,,,,,,True,0.0,True,,Deal_2add36d5,25000.0,,25000.0,,0.0,,2022-08-14 07:46,,,2025-02-11 07:01,,Closed Lost,New
3210.0,Initiates Phase II project through 12/31/20,,,128.0,,2022-12-20 11:18,SymTrain EE name,,2020-10-01,,,,Sales Pipeline,9816940667,Closed won,Offline Sources,Associated_7059f1f6,Deal_96aa4419,,1.0,3210.0,,,1.0,Associated_7059f1f6,True,,2020-12-31,,3.0,,False,3210.0,True,,Deal_7ee91112,3210.0,,3210.0,,0.0,,2022-08-14 07:46,,,2025-01-29 14:43,,Closed Won,New
0.0,,,,128.0,,2022-12-20 11:19,SymTrain EE name,,,,,,Sales Pipeline,9816981926,Not forecasted,Offline Sources,Associated_f30a92dc,Deal_bb6f872e,,1.0,25000.0,,,0.0,Associated_f30a92dc,False,,,,,,True,0.0,True,,Deal_74c32246,25000.0,,25000.0,,0.0,,2022-08-14 07:46,,,2024-09-18 18:48,,Closed Lost,New
0.0,Microsale Consideration,,,128.0,,2022-12-20 11:19,SymTrain EE name,,,,,,Sales Pipeline,9816996384,Not forecasted,Offline Sources,Associated_af2ae384,Deal_f4107d94,,1.0,5000.0,,,0.0,Associated_af2ae384,False,,,,,,True,0.0,True,,Deal_3835a663,5000.0,,5000.0,,0.0,,2022-08-14 07:46,,,2024-01-12 17:56,,Closed Lost,New
,Opportunity with Mike Addison and Mark Schmitt.  P...,,,128.0,,2022-12-20 11:19,Customer Referral - Other,,,,,,Sales Pipeline,9817320087,Not forecasted,Direct Traffic,Associated_4e22c870,Deal_bb6f872e,,1.0,,,,0.0,Associated_4e22c870,False,,,,,,True,,True,,Deal_4545000b,,,,,0.0,,2022-08-14 07:46,,,2025-02-20 13:20,,Closed Lost,Growth
0.0,,,,128.0,,2022-12-20 11:19,SymTrain EE name,,,,,,Sales Pipeline,9816996383,Not forecasted,,,Deal_21a10d2d,,1.0,40000.0,,,0.0,,False,,,,,,True,0.0,True,,Deal_340d695a,40000.0,,40000.0,,0.0,,2022-08-14 07:46,,,2024-01-12 17:56,,Closed Lost,New
0.0,,,,128.0,,2022-12-20 11:20,Other,,,,,,Sales Pipeline,9816996381,Not forecasted,Offline Sources,Associated_5a05e351,Deal_72497bc0,,1.0,25000.0,,,0.0,Associated_5a05e351,False,,,,,,True,0.0,True,,Deal_af1766bd,25000.0,,25000.0,,0.0,,2022-08-14 07:46,,,2025-01-14 16:41,,Closed Lost,New
0.0,Courtney shared that 2-3 projects on new systems a...,,,128.0,,2022-12-20 11:20,SymTrain EE name,,,,,,Sales Pipeline,9817302616,Not forecasted,Offline Sources,Associated_17374d83,Deal_72497bc0,,1.0,25000.0,,,0.0,Associated_17374d83,False,,,,,,True,0.0,True,,Deal_b105af2b,25000.0,,25000.0,,0.0,,2022-08-14 07:46,,,2024-01-12 17:56,,Closed Lost,New
34200.0,Renewal of Citi Retail Services licenses for 6 mon...,,,128.0,,2022-12-20 11:20,SymTrain EE name,,2021-07-22,,,,Sales Pipeline,9817306701,Closed won,Offline Sources,Associated_4019582e,Deal_96aa4419,,1.0,34200.0,,,1.0,Associated_4019582e,True,,2022-01-15,,6.0,,False,34200.0,True,,Deal_d5fde5fd,34200.0,,34200.0,,0.0,,2022-08-14 07:46,,,2025-02-20 11:21,,Closed Won,Renewal
0.0,Hollie has taken the lead as a potential by-pass o...,,,128.0,,2022-12-20 11:20,Event,,,,,,Sales Pipeline,9817311105,Not forecasted,Offline Sources,Associated_4aab5c2f,Deal_72497bc0,,1.0,25000.0,,,0.0,Associated_4aab5c2f,False,,,,,,True,0.0,True,,Deal_457257fa,25000.0,,25000.0,,0.0,,2022-08-14 07:46,,,2025-01-29 15:56,,Closed Lost,New
25000.0,Operations Training Program - Opportunity to Build...,,,128.0,,2022-12-20 11:20,SymTrain EE name,,,,,,Sales Pipeline,9816953952,Closed won,Offline Sources,Associated_d9595de8,Deal_f4107d94,,1.0,25000.0,,,1.0,Associated_d9595de8,True,,,,,,False,25000.0,True,,Deal_7fef22ab,25000.0,,25000.0,,0.0,,2022-08-14 07:46,,,2024-09-03 19:33,,Closed Won,New
59850.0,New opportunity for additional 700,,,128.0,,2022-12-20 11:21,SymTrain EE name,,2021-04-01,,,,Sales Pipeline,9817320086,Closed won,Offline Sources,Associated_4019582e,Deal_96aa4419,,1.0,59850.0,,,1.0,Associated_4019582e,True,,2021-12-31,,9.0,,False,59850.0,True,,Deal_da558045,59850.0,,59850.0,,0.0,,2022-08-14 07:46,,,2025-02-20 11:21,,Closed Won,New
0.0,Evaluation using 6 Syms for Sales organization,,,128.0,,2022-12-20 11:21,SymTrain EE name,,2021-12-01,,,,Sales Pipeline,9816991505,Closed won,Offline Sources,Associated_2fe60e04,Deal_bb6f872e,,1.0,0.0,,,1.0,Associated_2fe60e04,True,,2022-02-28,2024-07-10 09:46,3.0,,False,0.0,True,,Deal_bad20e8f,0.0,,0.0,,0.0,,2022-08-14 07:46,,,2025-01-03 13:59,,Closed Won,New
59000.0,Renewal of new term on 7/1/2021 including 200 PS h...,,,128.0,,2022-12-20 11:21,SymTrain EE name,,2021-07-01,,,,Sales Pipeline,9816996380,Closed won,Offline Sources,Associated_abf7e3a1,Deal_96aa4419,,1.0,59000.0,,,1.0,Associated_abf7e3a1,True,,2021-12-31,,6.0,,False,59000.0,True,,Deal_9c968e84,59000.0,,59000.0,,0.0,,2022-08-14 07:46,,,2025-01-31 08:47,,Closed Won,Renewal
0.0,,,,128.0,,2022-12-20 11:21,SymTrain EE name,,,,,,Sales Pipeline,9816953951,Not forecasted,Offline Sources,Associated_e9ec1ccd,Deal_bb6f872e,,1.0,24000.0,,,0.0,Associated_e9ec1ccd,False,,,,,,True,0.0,True,,Deal_5ac68e62,24000.0,,24000.0,,0.0,,2022-08-14 07:46,,,2024-09-18 18:48,,Closed Lost,New
0.0,Client Exp. Support/ Service but also Sales. Conta...,,,128.0,,2022-12-20 11:22,Other,,,,,,Sales Pipeline,9816996379,Not forecasted,Offline Sources,Associated_225aa2ec,Deal_96aa4419,,1.0,30000.0,,,0.0,Associated_225aa2ec,False,,,,,,True,0.0,True,,Deal_f1ef2771,30000.0,,30000.0,,0.0,,2022-08-14 07:46,,,2025-02-13 14:01,,Closed Lost,New
35000.0,Baptist Health is revamping the contact center and...,,,128.0,,2022-12-20 11:22,SymTrain EE name,,2020-04-10,,,,Sales Pipeline,9817320084,Closed won,Offline Sources,Associated_a1b44e4f,Deal_72497bc0,,1.0,35000.0,,,1.0,Associated_a1b44e4f,True,,2021-04-09,,12.0,,False,35000.0,True,,Deal_067dac77,35000.0,,35000.0,,0.0,,2022-08-14 07:46,,,2025-02-05 13:57,,Closed Won,New
0.0,Mark had MI briefing discussion with Ted Tango.,,,128.0,,2022-12-20 11:22,SymTrain EE name,,,,,,Sales Pipeline,9816968250,Not forecasted,Offline Sources,Associated_72a78aab,Deal_bb6f872e,,1.0,24000.0,,,0.0,Associated_72a78aab,False,,,,,,True,0.0,True,,Deal_58b4d82d,24000.0,,24000.0,,0.0,,2022-08-14 07:46,,,2024-11-05 09:31,,Closed Lost,New
225000.0,FRONTLINE Platform leverages SymTrain through the ...,,,128.0,,2022-12-20 11:22,SymTrain EE name,,,,,,Sales Pipeline,9817320083,Closed won,Offline Sources,Associated_55ec95d2,Deal_bb6f872e,,1.0,225000.0,,,1.0,Associated_55ec95d2,True,,,,,,False,225000.0,True,,Deal_5386f2c9,225000.0,,225000.0,,0.0,,2022-08-14 07:46,,,2025-02-11 06:32,,Closed Won,Renewal
0.0,New Customer - Enterprise Program,,,336.0,,2023-07-16 21:47,SymTrain EE name,3943:36:00,2022-12-01,,,,Sales Pipeline,9816996377,Not forecasted,Offline Sources,Associated_304ee280,Deal_96aa4419,,1.0,150000.0,,,0.0,Associated_304ee280,False,,2023-11-30,2023-02-02 13:05,12.0,,True,0.0,True,,Deal_960aecd1,150000.0,,150000.0,1084:52:55,0.0,,2022-08-14 07:46,,,2024-11-05 09:31,,Closed Lost,New
86500.0,Term renewal,,,128.0,,2022-12-20 11:23,SymTrain EE name,,2021-05-01,,,,Sales Pipeline,9816981925,Closed won,Offline Sources,Associated_141fa164,Deal_96aa4419,,1.0,86500.0,,,1.0,Associated_141fa164,True,,2022-04-30,,12.0,,False,86500.0,True,,Deal_3dd34787,86500.0,,86500.0,,0.0,,2022-08-14 07:46,,,2025-02-11 04:38,,Closed Won,Renewal
0.0,Target Dec 10th Training Class (Sales & Service) -...,,,128.0,,2022-12-20 11:26,SymTrain EE name,,,,,,Sales Pipeline,9816958786,Not forecasted,Offline Sources,Associated_19d0e31a,Deal_96aa4419,,1.0,0.0,,,0.0,Associated_19d0e31a,False,,,,,,True,0.0,True,,Deal_09c8227a,0.0,,0.0,,0.0,,2022-08-14 07:46,,,2025-02-07 12:27,,Closed Lost,New
0.0,Evaluation Program,,,128.0,,2022-12-20 11:27,SymTrain EE name,,2021-08-01,,,,Sales Pipeline,9816953950,Closed won,Offline Sources,Associated_f62b3a08,Deal_96aa4419,,1.0,0.0,,,1.0,Associated_f62b3a08,True,,2021-11-30,2023-11-16 10:43,4.0,,False,0.0,True,,Deal_67851475,0.0,,0.0,,0.0,,2022-08-14 07:46,,,2025-01-14 17:11,,Closed Won,New
,,,,128.0,,2022-12-20 11:42,SymTrain EE name,,,,,,Sales Pipeline,9816991503,Not forecasted,Offline Sources,,Deal_bb6f872e,,1.0,,,,0.0,,False,,,,,,True,,True,,Deal_c36abbdd,,,,,0.0,,2022-08-14 07:46,,,2024-01-12 17:56,,Closed Lost,New
15600.0,Conversion from Evaluation to Enterprise,,,128.0,,2022-12-20 11:27,SymTrain EE name,,2022-04-01,,,,Sales Pipeline,9816981924,Closed won,Offline Sources,Associated_ef481971,Deal_bb6f872e,,1.0,15600.0,,,1.0,Associated_ef481971,True,,2023-04-30,,13.0,,False,15600.0,True,,Deal_ed38ef97,15600.0,,15600.0,,0.0,,2022-08-14 07:46,,,2024-09-12 18:30,,Closed Won,Renewal
0.0,Claims being added to Travelers Pilot - With effec...,,,128.0,,2022-12-20 11:27,SymTrain EE name,,2021-05-04,,,,Sales Pipeline,9817306700,Not forecasted,Offline Sources,Associated_19d0e31a,Deal_96aa4419,,1.0,50000.0,,,0.0,Associated_19d0e31a,False,,2022-05-03,,12.0,,True,0.0,True,,Deal_dabeadf9,50000.0,,50000.0,,0.0,,2022-08-14 07:46,,,2025-02-07 12:27,,Closed Lost,Renewal
0.0,"Opportunities: reduce attrition, reduce training t...",,,128.0,,2022-12-20 11:28,SymTrain EE name,,,,,,Sales Pipeline,9816986926,Not forecasted,Offline Sources,Associated_0170cd3d,Deal_f4107d94,,1.0,25000.0,,,0.0,Associated_0170cd3d,False,,,,,,True,0.0,True,,Deal_4fd48554,25000.0,,25000.0,,0.0,,2022-08-14 07:46,,,2025-02-06 09:04,,Closed Lost,New
0.0,New Evaluation/Pilot,,,128.0,,2022-12-20 11:28,SymTrain EE name,,2022-09-12,,,,Sales Pipeline,9816996376,Closed won,Offline Sources,Associated_304ee280,Deal_96aa4419,,1.0,0.0,,,1.0,Associated_304ee280,True,,2022-11-11,,2.0,,False,0.0,True,,Deal_40354031,0.0,,0.0,,0.0,,2022-08-14 07:46,,,2024-12-18 13:23,,Closed Won,New
0.0,Identified Use Cases - Recruiting & Role Play for ...,,,128.0,,2022-12-20 11:28,Other,,,,,,Sales Pipeline,9816940663,Not forecasted,Offline Sources,Associated_24274a60,Deal_bb6f872e,,1.0,24000.0,,,0.0,Associated_24274a60,False,,,,,,True,0.0,True,,Deal_734f984b,24000.0,,24000.0,,0.0,,2022-08-14 07:46,,,2024-10-24 03:52,,Closed Lost,New
,,,,128.0,,2022-12-20 11:28,SymTrain EE name,,,,,,Sales Pipeline,9816991502,Not forecasted,Offline Sources,Associated_72a78aab,Deal_96aa4419,,1.0,,,,0.0,Associated_72a78aab,False,,,,,,True,,True,,Deal_543ecd67,,,,,0.0,,2022-08-14 07:46,,,2024-11-05 09:31,,Closed Lost,New
107500.0,Renewal of current Schedule for 36 months,,,128.0,,2022-12-20 11:29,SymTrain EE name,,2021-01-01,,,,Sales Pipeline,9816986925,Closed won,Offline Sources,Associated_55ec95d2,Deal_96aa4419,,1.0,107500.0,,,1.0,Associated_55ec95d2,True,,2023-12-30,,36.0,,False,107500.0,True,,Deal_1e4c1ea0,107500.0,,107500.0,,0.0,,2022-08-14 07:46,,,2025-02-11 06:32,,Closed Won,Renewal
59000.0,Conversion of Enterprise renewal,,,137.0,,2022-12-29 11:29,SymTrain EE name,,2023-01-01,,,,Sales Pipeline,9816958785,Closed won,Offline Sources,Associated_7059f1f6,Deal_96aa4419,,1.0,59000.0,,,1.0,Associated_7059f1f6,True,,2023-12-31,,12.0,,False,59000.0,True,,Deal_a8a24760,59000.0,,59000.0,241:53:11,0.0,,2022-08-14 07:46,00:07:11,,2025-01-29 14:43,01:32:46,Closed Won,Renewal
0.0,Dan confirmed to close lost.,,,128.0,,2022-12-20 11:29,Referral Partner,,,,,,Sales Pipeline,9817302613,Not forecasted,Offline Sources,Associated_784513bd,Deal_96aa4419,,1.0,120000.0,,,0.0,Associated_784513bd,False,,,,,,True,0.0,True,,Deal_19bbc0d9,120000.0,,120000.0,,0.0,,2022-08-14 07:46,,,2024-10-11 15:21,,Closed Lost,New
0.0,Success Centers: Reps proficient at  Quality Compl...,,,128.0,,2022-12-20 11:29,SymTrain EE name,,,,,,Sales Pipeline,9817334084,Not forecasted,Offline Sources,Associated_e8b683a8,Deal_96aa4419,,1.0,30000.0,,,0.0,Associated_e8b683a8,False,,,,,,True,0.0,True,,Deal_a724669a,30000.0,,30000.0,,0.0,,2022-08-14 07:46,,,2024-09-19 18:59,,Closed Lost,New
0.0,EARLY Exit - Due to the criteria for SymTrain (Fir...,,,128.0,,2022-12-20 11:29,SymTrain EE name,,,,,,Sales Pipeline,9817334083,Not forecasted,Offline Sources,Associated_b74e69c4,Deal_bb6f872e,,1.0,2000.0,,,0.0,Associated_b74e69c4,False,,,,,,True,0.0,True,,Deal_20053857,2000.0,,2000.0,,0.0,,2022-08-14 07:46,,,2025-01-31 08:47,,Closed Lost,New
0.0,MI with head of special projects led to QSO meetin...,,,128.0,,2022-12-20 11:29,SymTrain EE name,,,,,,Sales Pipeline,9817320081,Not forecasted,Offline Sources,Associated_cb1be947,Deal_bb6f872e,,1.0,24000.0,,,0.0,Associated_cb1be947,False,,,,,,True,0.0,True,,Deal_656347c4,24000.0,,24000.0,,0.0,,2022-08-14 07:46,,,2025-02-13 15:01,,Closed Lost,New
0.0,,,,128.0,,2022-12-20 11:30,Other,,,,,,Sales Pipeline,9817329965,Not forecasted,Offline Sources,Associated_dabb0806,Deal_bb6f872e,,1.0,24000.0,,,0.0,Associated_dabb0806,False,,,,,,True,0.0,True,,Deal_02305b9b,24000.0,,24000.0,,0.0,,2022-08-14 07:46,,,2024-01-12 17:56,,Closed Lost,New
,Louise did not see WFM as benefitting from SymTrai...,,,0.0,,2020-12-20 10:26,SymTrain EE name,,,,,,Sales Pipeline,9817334081,Not forecasted,,Associated_b9ef9615,Deal_bb6f872e,,1.0,,,,0.0,Associated_b9ef9615,False,,,,,,True,,True,,Deal_bff8d424,,,,,0.0,,2022-08-14 07:46,,,2024-12-18 16:47,,Closed Lost,New
0.0,Look forward to discussing feedback from the leade...,,,128.0,,2022-12-20 11:30,SymTrain EE name,,,,,,Sales Pipeline,9816972344,Not forecasted,Offline Sources,Associated_7a928475,Deal_bb6f872e,,1.0,24000.0,,,0.0,Associated_7a928475,False,,,,,,True,0.0,True,,Deal_8877c345,24000.0,,24000.0,,0.0,,2022-08-14 07:46,,,2024-01-12 17:56,,Closed Lost,New
0.0,HR Project to integrate Performance Based Assessme...,,,128.0,,2022-12-20 11:30,SymTrain EE name,,,,,,Sales Pipeline,9816968249,Not forecasted,Offline Sources,Associated_141fa164,Deal_96aa4419,,1.0,120000.0,,,0.0,Associated_141fa164,False,,,,,,True,0.0,True,,Deal_61c9948d,120000.0,,120000.0,,0.0,,2022-08-14 07:46,,,2025-02-11 04:38,,Closed Lost,Growth
0.0,"HALTED SALES ACTIVITY - Typhoon
Focus on assisting...",,,128.0,,2022-12-20 11:30,Other,,,,,,Sales Pipeline,9817306699,Not forecasted,Offline Sources,Associated_8f7a7217,Deal_bb6f872e,,1.0,24000.0,,,0.0,Associated_8f7a7217,False,,,,,,True,0.0,True,,Deal_ef17a5a8,24000.0,,24000.0,,0.0,,2022-08-14 07:46,,,2024-12-18 13:25,,Closed Lost,New
0.0,,,,128.0,,2022-12-20 11:31,Referral Partner,,,,,,Sales Pipeline,9816981923,Not forecasted,Offline Sources,Associated_f155f3d6,Deal_96aa4419,,1.0,25000.0,,,0.0,Associated_f155f3d6,False,,,,,,True,0.0,True,,Deal_8230eb94,25000.0,,25000.0,,0.0,,2022-08-14 07:46,,,2025-02-11 06:45,,Closed Lost,New
0.0,They want to start in Phillipines,,,128.0,,2022-12-20 11:31,SymTrain EE name,,,,,,Sales Pipeline,9816977206,Not forecasted,Offline Sources,Associated_a814695b,Deal_bb6f872e,,1.0,25000.0,,,0.0,Associated_a814695b,False,,,,,,True,0.0,True,,Deal_8fd5f7dc,25000.0,,25000.0,,0.0,,2022-08-14 07:46,,,2024-01-12 17:56,,Closed Lost,New
0.0,Joe Schmidt - introduced SymTrain to the Process I...,,,128.0,,2022-12-20 11:32,SymTrain EE name,,,,,,Sales Pipeline,9816996375,Not forecasted,Offline Sources,Associated_52315b4e,Deal_96aa4419,,1.0,55000.0,,,0.0,Associated_52315b4e,False,,,,,,True,0.0,True,,Deal_5561c98d,55000.0,,55000.0,,0.0,,2022-08-14 07:46,,,2024-11-14 10:32,,Closed Lost,New
0.0,"Have complete Hierarchy, but project delegated to ...",,,127.0,,2022-12-19 11:32,SymTrain EE name,,,,,,Sales Pipeline,9816940660,Not forecasted,Offline Sources,Associated_c5cefa04,Deal_9f7d188d,,1.0,0.0,,,0.0,Associated_c5cefa04,False,,,,,,True,0.0,True,,Deal_96573fda,0.0,,0.0,,0.0,,2022-08-14 07:46,,,2024-07-03 06:57,,Closed Lost,New
,,,,128.0,,2022-12-20 11:32,SymTrain EE name,,,,,,Sales Pipeline,9817329964,Not forecasted,Offline Sources,,Deal_bb6f872e,,1.0,,,,0.0,,False,,,,,,True,,True,,Deal_c2152726,,,,,0.0,,2022-08-14 07:46,,,2024-01-12 17:56,,Closed Lost,New
0.0,Jeff pushed back on $400K price.  MUST schedule ti...,,,128.0,,2022-12-20 11:32,SymTrain EE name,,,,,,Sales Pipeline,9816991499,Not forecasted,Offline Sources,Associated_c0d49cbe,Deal_bb6f872e,,1.0,100000.0,,,0.0,Associated_c0d49cbe,False,,,,,,True,0.0,True,,Deal_432b2857,100000.0,,100000.0,,0.0,,2022-08-14 07:46,,,2025-02-13 13:25,,Closed Lost,New
0.0,Closed due to lack of interest/response.  Will fol...,,,128.0,,2022-12-20 11:34,Other,,,,,,Sales Pipeline,9816991498,Not forecasted,Offline Sources,Associated_5a05e351,Deal_72497bc0,,1.0,0.0,,,0.0,Associated_5a05e351,False,,,,,,True,0.0,True,,Deal_48336454,0.0,,0.0,,0.0,,2022-08-14 07:46,,,2025-01-14 16:41,,Closed Lost,New
769500.0,Conversion to Enterprise renewal,,,137.0,,2022-12-29 11:34,SymTrain EE name,,2023-01-01,,,,Sales Pipeline,9816996374,Closed won,Offline Sources,Associated_4019582e,Deal_96aa4419,,1.0,769500.0,,,1.0,Associated_4019582e,True,,2023-12-31,,12.0,,False,769500.0,True,,Deal_41208c57,769500.0,,769500.0,,0.0,,2022-08-14 07:46,241:48:00,,2025-02-20 11:21,,Closed Won,Renewal
0.0,,,,128.0,,2022-12-20 11:34,SymTrain EE name,,,,,,Sales Pipeline,9817306698,Not forecasted,Offline Sources,Associated_73370300,Deal_bb6f872e,,1.0,80000.0,,,0.0,Associated_73370300,False,,,2024-11-26 09:21,,,True,0.0,True,,Deal_2ccadf1e,80000.0,,80000.0,,0.0,,2022-08-14 07:46,,,2025-01-22 16:43,,Closed Lost,New
0.0,Mick will be a great reference for education and l...,,,128.0,,2022-12-20 11:34,SymTrain EE name,,,,,,Sales Pipeline,9816977205,Closed won,Direct Traffic,Associated_516ae3ce,Deal_bb6f872e,,1.0,0.0,,,1.0,Associated_516ae3ce,True,,,,,,False,0.0,True,,Deal_031287b6,0.0,,0.0,,0.0,,2022-08-14 07:46,,,2024-10-14 12:25,,Closed Won,New
